n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,num_total_files,num_sample_files,ref_no_slash
1,9,0,0,0,1,9,1,0,csv,1,0,0,utf-8,0,0,1,10,10,100,1.0,0.0006105006105006105,0.38614163614163616,14.339999999999998,7687396.842075519,0.07587111223292223,0.2937683270796681,593.033693116012,0.9,0.4759936246959148,0.031521497828773073,0.47584832749667916,0,3.07,3276,1,1,adityakadiwal_water-potability
2,2,0,0,11,8,7,1,0,csv,1,0,0,utf-8,1,0,1,15,15,225,0.7153960993260199,0.03630895249729624,0.9998633879781421,275.38666666666666,0.03392296048638832,-0.46006182994347855,-0.08960589616879489,0.08175796801808136,0.5,0.5963672107350877,0.03038584995728654,0.5952332747583106,0,3.375,14640,2,2,crowdflower_twitter-airline-sentiment
8,12,0,0,2,14,8,1,0,csv,1,0,0,utf-8,0,0,1,22,22,484,0.5304519742483137,0.06123673830527492,0.4387338325391423,5.295454545454546,1.8604238740965153e14,1.5622745685894799,19.02106823688604,64056.598757658925,0.6,0.8901017737987698,0.034711828644499995,0.8897909765953258,0,1.1,2938,1,1,kumarajarshi_life-expectancy-who
1,1,0,0,3,5,0,1,1,csv,1,0,0,utf-8,0,0,0,5,5,25,0.0,0.03876138433515482,0.0,0.0,23.687218310490014,0.2614367699420676,0.3371953377983843,2.22912564102564,0.5,0.6915794951860526,0.0113,0.6913275536577516,0,0.09,2745,39,39,utkarshxy_who-worldhealth-statistics-2020-complete
1,1,0,0,2,3,1,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.4029237094563728,0.032739454850007614,0.0,0.0,838.6438398312423,0.7384774275045441,0.9585271136540636,9.795952083333324,0.5,0.6464614914359065,0.02121,0.6461661686897043,0,0.048,2189,39,39,utkarshxy_who-worldhealth-statistics-2020-complete
1,0,0,0,5,5,1,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.9966605950212507,0.0059198542805100176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5989980264156672,0.0,0.5989071038251368,0,1.536,6588,39,39,utkarshxy_who-worldhealth-statistics-2020-complete
1,1,0,0,3,4,1,1,1,csv,1,0,0,utf-8,0,0,0,5,5,25,0.485827054180122,0.017671331180480806,0.0,0.0,15.585729278385667,0.5760580705260518,0.43884951924570426,1.6400526315789472,0.5,0.6155429229802711,0.02262,0.6153220607904692,0,0.09,2787,39,39,utkarshxy_who-worldhealth-statistics-2020-complete
1,1,0,0,3,4,1,1,1,csv,1,0,0,utf-8,0,0,0,5,5,25,0.5167591801878736,0.0057909906063193855,0.0,0.0,473.60709411187514,-0.3599764195630296,-0.45708758459578736,8.410172765469836,0.5,0.6510377896510972,0.00755,0.6509682937299139,0,0.05499999999999999,9368,39,39,utkarshxy_who-worldhealth-statistics-2020-complete
1,1,0,0,2,3,1,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.6193921852387844,0.020646406174626146,0.0,0.0,287.6184868738819,-0.45914326678572653,-0.21332128230533787,6.130870124999897,0.5,0.6466136006799865,0.012915,0.6464264476841305,0,0.056,3455,39,39,utkarshxy_who-worldhealth-statistics-2020-complete
1,1,0,0,3,4,1,1,1,csv,1,0,0,utf-8,0,0,0,5,5,25,0.47909024211298606,0.010913426265590609,0.0,0.0,532.8593072359104,0.02521914662242789,-0.7671260495442417,16.225000000000005,0.5,0.6447124866221974,0.018625,0.6444759816747938,0,0.10500000000000001,2726,39,39,utkarshxy_who-worldhealth-statistics-2020-complete
