n_int_features,n_float_features,n_string_features,n_datetime_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,is_file_structured,is_file_semi_structured,is_file_unstructured,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,ref_no_slash
0,0,0,0,6,9,1.3333333333333333,0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,15,15,81,0.6496581044998178,0.11027936439469309,0.06783719074221868,1.7346938775510206,0.0,0.0,0.0,0.0,0.0,0.5622857189435266,0.0,0.5617015980661447,0,9.274095238095239,yvtsanlevy_israel-coronavirus-dataset
0,0,0,2,5,11,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,16,16,256,0.6967572320090093,0.015675960021041557,0.46922672277748556,4.47265625,0.0,0.0,0.0,0.0,0.0,0.3515874747362884,0.0,0.35140252603837274,0,10.144,gpreda_birds-arent-real-on-twitter-either
0,1,0,0,12,3,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,15,15,225,0.6222222222222221,0.04691358024691358,0.0,0.0,1.3066481481481487,1.2558662822202509,1.704764860688588,0.7978566287878787,1.0,0.6063449446968655,0.17,0.6040992226794697,0,1.6111111111111112,thedevastator_predicting-heart-disease-risk-using-clinical-var
0,0,0,0,2,2,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,16,0.9,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064102564102564,0.0,0.49374999999999997,0,0.1,mpwolke_cusersmarildownloadsgenescsv
0,2,0,0,11,14,1.3333333333333333,3,1.0,0.0,0.0,0.0,0.0,0.0,25,25,209,0.41496546269595913,0.240247915205362,0.0,0.0,48.26978705193113,0.4137616790263608,0.5558697718083656,1.6131233333333335,0.3333333333333333,0.9486967813180257,0.024745,0.9469560039819349,0,7.531999999999999,kyleahmurphy_nass-honey-bee-20152021
0,0,0,0,4,1,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,25,0.7784313725490196,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917436356289327,0.0,0.8908693771626296,0,0.05,vincentgupo_dengue-cases-in-the-philippines
0,66,0,0,14,69,1.25,2,1.0,0.0,0.0,0.0,0.0,0.25,83,83,2533,0.9466851207150143,1.0831915327574455,0.8888888888888888,1.0,7540.691569104102,1.123303136309489,3.225677607314211,9.106518676667264,0.75,0.6670364486057927,0.034632346774193544,0.5408906299671712,0,23.34765662767503,thedevastator_uncovering-breast-cancer-diagnosis-with-wisconsi
0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,samnikolas_eeg-dataset
0,1,0,0,52,1,1.0,2,0.5,0.0,0.0,0.0,0.0,0.0,53,53,2809,0.5,0.009815808311739081,0.0,0.0,173.60654611987079,1.1611401801155836,2.784217345618604,2.2062675912408753,0.5,0.31410594260359825,0.009905,0.31409515636883245,0,31.853,michaelbryantds_carnivorous-diets
0,3,0,0,21,0,2.0,1,1.0,0.0,0.0,1.0,0.0,1.0,21,21,441,0.0,0.0075748380603550295,1.0,697.1950113378686,46.59790348037836,2.669502536646886,14.508226369308082,3.186691094318034,1.0,0.6476318571575085,0.014809999999999999,0.6476087511980824,0,0.0,devzohaib_mushroom-edibility-classification
